date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2021-04-16,United States,0.0,0.0,30838109.0,561488.0,455950.0,4903.0,905910.0,10255.0
2021-04-17,United States,0.0,0.0,30838109.0,561488.0,455950.0,4903.0,905910.0,10255.0
2021-04-18,United States,467217.0,4875.0,31305326.0,566363.0,467217.0,4875.0,923167.0,9778.0
2021-04-19,United States,0.0,0.0,31305326.0,566363.0,467217.0,4875.0,923167.0,9778.0
2021-04-20,United States,0.0,0.0,31305326.0,566363.0,467217.0,4875.0,923167.0,9778.0
2021-04-21,United States,0.0,0.0,31305326.0,566363.0,467217.0,4875.0,923167.0,9778.0
2021-04-22,United States,0.0,0.0,31305326.0,566363.0,467217.0,4875.0,923167.0,9778.0
2021-04-23,United States,0.0,0.0,31305326.0,566363.0,467217.0,4875.0,923167.0,9778.0
2021-04-24,United States,0.0,0.0,31305326.0,566363.0,467217.0,4875.0,923167.0,9778.0
2021-04-25,United States,406095.0,4721.0,31711421.0,571084.0,406095.0,4721.0,873312.0,9596.0
2021-04-26,United States,0.0,0.0,31711421.0,571084.0,406095.0,4721.0,873312.0,9596.0
2021-04-27,United States,0.0,0.0,31711421.0,571084.0,406095.0,4721.0,873312.0,9596.0
2021-04-28,United States,0.0,0.0,31711421.0,571084.0,406095.0,4721.0,873312.0,9596.0
2021-04-29,United States,0.0,0.0,31711421.0,571084.0,406095.0,4721.0,873312.0,9596.0
2021-04-30,United States,0.0,0.0,31711421.0,571084.0,406095.0,4721.0,873312.0,9596.0
2021-05-01,United States,0.0,0.0,31711421.0,571084.0,406095.0,4721.0,873312.0,9596.0
2021-05-02,United States,338407.0,4493.0,32049828.0,575577.0,338407.0,4493.0,744502.0,9214.0
2021-05-03,United States,0.0,0.0,32049828.0,575577.0,338407.0,4493.0,744502.0,9214.0
2021-05-04,United States,0.0,0.0,32049828.0,575577.0,338407.0,4493.0,744502.0,9214.0
2021-05-05,United States,0.0,0.0,32049828.0,575577.0,338407.0,4493.0,744502.0,9214.0
2021-05-06,United States,0.0,0.0,32049828.0,575577.0,338407.0,4493.0,744502.0,9214.0
2021-05-07,United States,0.0,0.0,32049828.0,575577.0,338407.0,4493.0,744502.0,9214.0
2021-05-08,United States,0.0,0.0,32049828.0,575577.0,338407.0,4493.0,744502.0,9214.0
2021-05-09,United States,292324.0,4451.0,32342152.0,580028.0,292324.0,4451.0,630731.0,8944.0
2021-05-10,United States,0.0,0.0,32342152.0,580028.0,292324.0,4451.0,630731.0,8944.0
2021-05-11,United States,0.0,0.0,32342152.0,580028.0,292324.0,4451.0,630731.0,8944.0
2021-05-12,United States,0.0,0.0,32342152.0,580028.0,292324.0,4451.0,630731.0,8944.0
2021-05-13,United States,0.0,0.0,32342152.0,580028.0,292324.0,4451.0,630731.0,8944.0
2021-05-14,United States,0.0,0.0,32342152.0,580028.0,292324.0,4451.0,630731.0,8944.0
2021-05-15,United States,0.0,0.0,32342152.0,580028.0,292324.0,4451.0,630731.0,8944.0
2021-05-16,United States,233350.0,3973.0,32575502.0,584001.0,233350.0,3973.0,525674.0,8424.0
2021-05-17,United States,0.0,0.0,32575502.0,584001.0,233350.0,3973.0,525674.0,8424.0
2021-05-18,United States,0.0,0.0,32575502.0,584001.0,233350.0,3973.0,525674.0,8424.0
2021-05-19,United States,0.0,0.0,32575502.0,584001.0,233350.0,3973.0,525674.0,8424.0
2021-05-20,United States,0.0,0.0,32575502.0,584001.0,233350.0,3973.0,525674.0,8424.0
2021-05-21,United States,0.0,0.0,32575502.0,584001.0,233350.0,3973.0,525674.0,8424.0
2021-05-22,United States,0.0,0.0,32575502.0,584001.0,233350.0,3973.0,525674.0,8424.0
2021-05-23,United States,181609.0,3624.0,32757111.0,587625.0,181609.0,3624.0,414959.0,7597.0
2021-05-24,United States,0.0,0.0,32757111.0,587625.0,181609.0,3624.0,414959.0,7597.0
2021-05-25,United States,0.0,0.0,32757111.0,587625.0,181609.0,3624.0,414959.0,7597.0
2021-05-26,United States,0.0,0.0,32757111.0,587625.0,181609.0,3624.0,414959.0,7597.0
2021-05-27,United States,0.0,0.0,32757111.0,587625.0,181609.0,3624.0,414959.0,7597.0
2021-05-28,United States,0.0,0.0,32757111.0,587625.0,181609.0,3624.0,414959.0,7597.0
2021-05-29,United States,0.0,0.0,32757111.0,587625.0,181609.0,3624.0,414959.0,7597.0
2021-05-30,United States,147811.0,3534.0,32904922.0,591159.0,147811.0,3534.0,329420.0,7158.0
2021-05-31,United States,0.0,0.0,32904922.0,591159.0,147811.0,3534.0,329420.0,7158.0
2021-06-01,United States,0.0,0.0,32904922.0,591159.0,147811.0,3534.0,329420.0,7158.0
2021-06-02,United States,0.0,0.0,32904922.0,591159.0,147811.0,3534.0,329420.0,7158.0
2021-06-03,United States,0.0,0.0,32904922.0,591159.0,147811.0,3534.0,329420.0,7158.0
2021-06-04,United States,0.0,0.0,32904922.0,591159.0,147811.0,3534.0,329420.0,7158.0
2021-06-05,United States,0.0,0.0,32904922.0,591159.0,147811.0,3534.0,329420.0,7158.0
2021-06-06,United States,99112.0,2675.0,33004034.0,593834.0,99112.0,2675.0,246923.0,6209.0
2021-06-07,United States,0.0,0.0,33004034.0,593834.0,99112.0,2675.0,246923.0,6209.0
2021-06-08,United States,0.0,0.0,33004034.0,593834.0,99112.0,2675.0,246923.0,6209.0
2021-06-09,United States,0.0,0.0,33004034.0,593834.0,99112.0,2675.0,246923.0,6209.0
2021-06-10,United States,0.0,0.0,33004034.0,593834.0,99112.0,2675.0,246923.0,6209.0
2021-06-11,United States,0.0,0.0,33004034.0,593834.0,99112.0,2675.0,246923.0,6209.0
2021-06-12,United States,0.0,0.0,33004034.0,593834.0,99112.0,2675.0,246923.0,6209.0
2021-06-13,United States,99565.0,2624.0,33103599.0,596458.0,99565.0,2624.0,198677.0,5299.0
2021-06-14,United States,0.0,0.0,33103599.0,596458.0,99565.0,2624.0,198677.0,5299.0
2021-06-15,United States,0.0,0.0,33103599.0,596458.0,99565.0,2624.0,198677.0,5299.0
2021-06-16,United States,0.0,0.0,33103599.0,596458.0,99565.0,2624.0,198677.0,5299.0
2021-06-17,United States,0.0,0.0,33103599.0,596458.0,99565.0,2624.0,198677.0,5299.0
2021-06-18,United States,0.0,0.0,33103599.0,596458.0,99565.0,2624.0,198677.0,5299.0
2021-06-19,United States,0.0,0.0,33103599.0,596458.0,99565.0,2624.0,198677.0,5299.0
2021-06-20,United States,80627.0,1762.0,33184226.0,598220.0,80627.0,1762.0,180192.0,4386.0
2021-06-21,United States,0.0,0.0,33184226.0,598220.0,80627.0,1762.0,180192.0,4386.0
2021-06-22,United States,0.0,0.0,33184226.0,598220.0,80627.0,1762.0,180192.0,4386.0
2021-06-23,United States,0.0,0.0,33184226.0,598220.0,80627.0,1762.0,180192.0,4386.0
2021-06-24,United States,0.0,0.0,33184226.0,598220.0,80627.0,1762.0,180192.0,4386.0
2021-06-25,United States,0.0,0.0,33184226.0,598220.0,80627.0,1762.0,180192.0,4386.0
2021-06-26,United States,0.0,0.0,33184226.0,598220.0,80627.0,1762.0,180192.0,4386.0
2021-06-27,United States,87637.0,2101.0,33271863.0,600321.0,87637.0,2101.0,168264.0,3863.0
2021-06-28,United States,0.0,0.0,33271863.0,600321.0,87637.0,2101.0,168264.0,3863.0
2021-06-29,United States,0.0,0.0,33271863.0,600321.0,87637.0,2101.0,168264.0,3863.0
2021-06-30,United States,0.0,0.0,33271863.0,600321.0,87637.0,2101.0,168264.0,3863.0
2021-07-01,United States,0.0,0.0,33271863.0,600321.0,87637.0,2101.0,168264.0,3863.0
2021-07-02,United States,0.0,0.0,33271863.0,600321.0,87637.0,2101.0,168264.0,3863.0
2021-07-03,United States,0.0,0.0,33271863.0,600321.0,87637.0,2101.0,168264.0,3863.0
2021-07-04,United States,97037.0,1717.0,33368900.0,602038.0,97037.0,1717.0,184674.0,3818.0
2021-07-05,United States,0.0,0.0,33368900.0,602038.0,97037.0,1717.0,184674.0,3818.0
2021-07-06,United States,0.0,0.0,33368900.0,602038.0,97037.0,1717.0,184674.0,3818.0
2021-07-07,United States,0.0,0.0,33368900.0,602038.0,97037.0,1717.0,184674.0,3818.0
2021-07-08,United States,0.0,0.0,33368900.0,602038.0,97037.0,1717.0,184674.0,3818.0
2021-07-09,United States,0.0,0.0,33368900.0,602038.0,97037.0,1717.0,184674.0,3818.0
2021-07-10,United States,0.0,0.0,33368900.0,602038.0,97037.0,1717.0,184674.0,3818.0
2021-07-11,United States,286510.0,1509.0,33655410.0,603547.0,286510.0,1509.0,383547.0,3226.0
2021-07-12,United States,0.0,0.0,33655410.0,603547.0,286510.0,1509.0,383547.0,3226.0
2021-07-13,United States,0.0,0.0,33655410.0,603547.0,286510.0,1509.0,383547.0,3226.0
2021-07-14,United States,0.0,0.0,33655410.0,603547.0,286510.0,1509.0,383547.0,3226.0
2021-07-15,United States,0.0,0.0,33655410.0,603547.0,286510.0,1509.0,383547.0,3226.0
2021-07-16,United States,0.0,0.0,33655410.0,603547.0,286510.0,1509.0,383547.0,3226.0
2021-07-17,United States,0.0,0.0,33655410.0,603547.0,286510.0,1509.0,383547.0,3226.0
2021-07-18,United States,222579.0,1931.0,33877989.0,605478.0,222579.0,1931.0,509089.0,3440.0
2021-07-19,United States,0.0,0.0,33877989.0,605478.0,222579.0,1931.0,509089.0,3440.0
2021-07-20,United States,0.0,0.0,33877989.0,605478.0,222579.0,1931.0,509089.0,3440.0
2021-07-21,United States,0.0,0.0,33877989.0,605478.0,222579.0,1931.0,509089.0,3440.0
2021-07-22,United States,0.0,0.0,33877989.0,605478.0,222579.0,1931.0,509089.0,3440.0
2021-07-23,United States,0.0,0.0,33877989.0,605478.0,222579.0,1931.0,509089.0,3440.0
2021-07-24,United States,0.0,0.0,33877989.0,605478.0,222579.0,1931.0,509089.0,3440.0
2021-07-25,United States,359027.0,2084.0,34237016.0,607562.0,359027.0,2084.0,581606.0,4015.0
2021-07-26,United States,0.0,0.0,34237016.0,607562.0,359027.0,2084.0,581606.0,4015.0
2021-07-27,United States,0.0,0.0,34237016.0,607562.0,359027.0,2084.0,581606.0,4015.0
2021-07-28,United States,0.0,0.0,34237016.0,607562.0,359027.0,2084.0,581606.0,4015.0
2021-07-29,United States,0.0,0.0,34237016.0,607562.0,359027.0,2084.0,581606.0,4015.0
2021-07-30,United States,0.0,0.0,34237016.0,607562.0,359027.0,2084.0,581606.0,4015.0
2021-07-31,United States,0.0,0.0,34237016.0,607562.0,359027.0,2084.0,581606.0,4015.0
2021-08-01,United States,547086.0,2927.0,34784102.0,610489.0,547086.0,2927.0,906113.0,5011.0
2021-08-02,United States,0.0,0.0,34784102.0,610489.0,547086.0,2927.0,906113.0,5011.0
2021-08-03,United States,0.0,0.0,34784102.0,610489.0,547086.0,2927.0,906113.0,5011.0
2021-08-04,United States,0.0,0.0,34784102.0,610489.0,547086.0,2927.0,906113.0,5011.0
2021-08-05,United States,0.0,0.0,34784102.0,610489.0,547086.0,2927.0,906113.0,5011.0
2021-08-06,United States,0.0,0.0,34784102.0,610489.0,547086.0,2927.0,906113.0,5011.0
2021-08-07,United States,0.0,0.0,34784102.0,610489.0,547086.0,2927.0,906113.0,5011.0
2021-08-08,United States,743056.0,4453.0,35527158.0,614942.0,743056.0,4453.0,1290142.0,7380.0
2021-08-09,United States,0.0,0.0,35527158.0,614942.0,743056.0,4453.0,1290142.0,7380.0
2021-08-10,United States,0.0,0.0,35527158.0,614942.0,743056.0,4453.0,1290142.0,7380.0
2021-08-11,United States,0.0,0.0,35527158.0,614942.0,743056.0,4453.0,1290142.0,7380.0
2021-08-12,United States,0.0,0.0,35527158.0,614942.0,743056.0,4453.0,1290142.0,7380.0
2021-08-13,United States,0.0,0.0,35527158.0,614942.0,743056.0,4453.0,1290142.0,7380.0
2021-08-14,United States,0.0,0.0,35527158.0,614942.0,743056.0,4453.0,1290142.0,7380.0
2021-08-15,United States,886464.0,5637.0,36413622.0,620579.0,886464.0,5637.0,1629520.0,10090.0
2021-08-16,United States,0.0,0.0,36413622.0,620579.0,886464.0,5637.0,1629520.0,10090.0
2021-08-17,United States,0.0,0.0,36413622.0,620579.0,886464.0,5637.0,1629520.0,10090.0
2021-08-18,United States,0.0,0.0,36413622.0,620579.0,886464.0,5637.0,1629520.0,10090.0
2021-08-19,United States,0.0,0.0,36413622.0,620579.0,886464.0,5637.0,1629520.0,10090.0
2021-08-20,United States,0.0,0.0,36413622.0,620579.0,886464.0,5637.0,1629520.0,10090.0
2021-08-21,United States,0.0,0.0,36413622.0,620579.0,886464.0,5637.0,1629520.0,10090.0
2021-08-22,United States,1019966.0,8055.0,37433588.0,628634.0,1019966.0,8055.0,1906430.0,13692.0
2021-08-23,United States,0.0,0.0,37433588.0,628634.0,1019966.0,8055.0,1906430.0,13692.0
2021-08-24,United States,0.0,0.0,37433588.0,628634.0,1019966.0,8055.0,1906430.0,13692.0
2021-08-25,United States,0.0,0.0,37433588.0,628634.0,1019966.0,8055.0,1906430.0,13692.0
2021-08-26,United States,0.0,0.0,37433588.0,628634.0,1019966.0,8055.0,1906430.0,13692.0
2021-08-27,United States,0.0,0.0,37433588.0,628634.0,1019966.0,8055.0,1906430.0,13692.0
2021-08-28,United States,0.0,0.0,37433588.0,628634.0,1019966.0,8055.0,1906430.0,13692.0
2021-08-29,United States,1094890.0,10183.0,38528478.0,638817.0,1094890.0,10183.0,2114856.0,18238.0
2021-08-30,United States,0.0,0.0,38528478.0,638817.0,1094890.0,10183.0,2114856.0,18238.0
2021-08-31,United States,0.0,0.0,38528478.0,638817.0,1094890.0,10183.0,2114856.0,18238.0
2021-09-01,United States,0.0,0.0,38528478.0,638817.0,1094890.0,10183.0,2114856.0,18238.0
2021-09-02,United States,0.0,0.0,38528478.0,638817.0,1094890.0,10183.0,2114856.0,18238.0
2021-09-03,United States,0.0,0.0,38528478.0,638817.0,1094890.0,10183.0,2114856.0,18238.0
2021-09-04,United States,0.0,0.0,38528478.0,638817.0,1094890.0,10183.0,2114856.0,18238.0
2021-09-05,United States,1144251.0,11709.0,39672729.0,650526.0,1144251.0,11709.0,2239141.0,21892.0
2021-09-06,United States,0.0,0.0,39672729.0,650526.0,1144251.0,11709.0,2239141.0,21892.0
2021-09-07,United States,0.0,0.0,39672729.0,650526.0,1144251.0,11709.0,2239141.0,21892.0
2021-09-08,United States,0.0,0.0,39672729.0,650526.0,1144251.0,11709.0,2239141.0,21892.0
2021-09-09,United States,0.0,0.0,39672729.0,650526.0,1144251.0,11709.0,2239141.0,21892.0
2021-09-10,United States,0.0,0.0,39672729.0,650526.0,1144251.0,11709.0,2239141.0,21892.0
2021-09-11,United States,0.0,0.0,39672729.0,650526.0,1144251.0,11709.0,2239141.0,21892.0
2021-09-12,United States,1022570.0,12085.0,40695299.0,662611.0,1022570.0,12085.0,2166821.0,23794.0
2021-09-13,United States,0.0,0.0,40695299.0,662611.0,1022570.0,12085.0,2166821.0,23794.0
2021-09-14,United States,0.0,0.0,40695299.0,662611.0,1022570.0,12085.0,2166821.0,23794.0
2021-09-15,United States,0.0,0.0,40695299.0,662611.0,1022570.0,12085.0,2166821.0,23794.0
2021-09-16,United States,0.0,0.0,40695299.0,662611.0,1022570.0,12085.0,2166821.0,23794.0
2021-09-17,United States,0.0,0.0,40695299.0,662611.0,1022570.0,12085.0,2166821.0,23794.0
2021-09-18,United States,0.0,0.0,40695299.0,662611.0,1022570.0,12085.0,2166821.0,23794.0
2021-09-19,United States,1037454.0,13590.0,41732753.0,676201.0,1037454.0,13590.0,2060024.0,25675.0
2021-09-20,United States,0.0,0.0,41732753.0,676201.0,1037454.0,13590.0,2060024.0,25675.0
2021-09-21,United States,0.0,0.0,41732753.0,676201.0,1037454.0,13590.0,2060024.0,25675.0
2021-09-22,United States,0.0,0.0,41732753.0,676201.0,1037454.0,13590.0,2060024.0,25675.0
2021-09-23,United States,0.0,0.0,41732753.0,676201.0,1037454.0,13590.0,2060024.0,25675.0
2021-09-24,United States,0.0,0.0,41732753.0,676201.0,1037454.0,13590.0,2060024.0,25675.0
2021-09-25,United States,0.0,0.0,41732753.0,676201.0,1037454.0,13590.0,2060024.0,25675.0
2021-09-26,United States,852294.0,13384.0,42585047.0,689585.0,852294.0,13384.0,1889748.0,26974.0
2021-09-27,United States,0.0,0.0,42585047.0,689585.0,852294.0,13384.0,1889748.0,26974.0
2021-09-28,United States,0.0,0.0,42585047.0,689585.0,852294.0,13384.0,1889748.0,26974.0
2021-09-29,United States,0.0,0.0,42585047.0,689585.0,852294.0,13384.0,1889748.0,26974.0
2021-09-30,United States,0.0,0.0,42585047.0,689585.0,852294.0,13384.0,1889748.0,26974.0
2021-10-01,United States,0.0,0.0,42585047.0,689585.0,852294.0,13384.0,1889748.0,26974.0
2021-10-02,United States,0.0,0.0,42585047.0,689585.0,852294.0,13384.0,1889748.0,26974.0
2021-10-03,United States,755688.0,12992.0,43340735.0,702577.0,755688.0,12992.0,1607982.0,26376.0
2021-10-04,United States,0.0,0.0,43340735.0,702577.0,755688.0,12992.0,1607982.0,26376.0
2021-10-05,United States,0.0,0.0,43340735.0,702577.0,755688.0,12992.0,1607982.0,26376.0
2021-10-06,United States,0.0,0.0,43340735.0,702577.0,755688.0,12992.0,1607982.0,26376.0
2021-10-07,United States,0.0,0.0,43340735.0,702577.0,755688.0,12992.0,1607982.0,26376.0
2021-10-08,United States,0.0,0.0,43340735.0,702577.0,755688.0,12992.0,1607982.0,26376.0
2021-10-09,United States,0.0,0.0,43340735.0,702577.0,755688.0,12992.0,1607982.0,26376.0
2021-10-10,United States,681984.0,11684.0,44022719.0,714261.0,681984.0,11684.0,1437672.0,24676.0
2021-10-11,United States,0.0,0.0,44022719.0,714261.0,681984.0,11684.0,1437672.0,24676.0
2021-10-12,United States,0.0,0.0,44022719.0,714261.0,681984.0,11684.0,1437672.0,24676.0
2021-10-13,United States,0.0,0.0,44022719.0,714261.0,681984.0,11684.0,1437672.0,24676.0
2021-10-14,United States,0.0,0.0,44022719.0,714261.0,681984.0,11684.0,1437672.0,24676.0
2021-10-15,United States,0.0,0.0,44022719.0,714261.0,681984.0,11684.0,1437672.0,24676.0
2021-10-16,United States,0.0,0.0,44022719.0,714261.0,681984.0,11684.0,1437672.0,24676.0
2021-10-17,United States,582237.0,10462.0,44604956.0,724723.0,582237.0,10462.0,1264221.0,22146.0
2021-10-18,United States,0.0,0.0,44604956.0,724723.0,582237.0,10462.0,1264221.0,22146.0
2021-10-19,United States,0.0,0.0,44604956.0,724723.0,582237.0,10462.0,1264221.0,22146.0
2021-10-20,United States,0.0,0.0,44604956.0,724723.0,582237.0,10462.0,1264221.0,22146.0
2021-10-21,United States,0.0,0.0,44604956.0,724723.0,582237.0,10462.0,1264221.0,22146.0
2021-10-22,United States,0.0,0.0,44604956.0,724723.0,582237.0,10462.0,1264221.0,22146.0
2021-10-23,United States,0.0,0.0,44604956.0,724723.0,582237.0,10462.0,1264221.0,22146.0
2021-10-24,United States,508543.0,11091.0,45113499.0,735814.0,508543.0,11091.0,1090780.0,21553.0
2021-10-25,United States,0.0,0.0,45113499.0,735814.0,508543.0,11091.0,1090780.0,21553.0
2021-10-26,United States,0.0,0.0,45113499.0,735814.0,508543.0,11091.0,1090780.0,21553.0
2021-10-27,United States,0.0,0.0,45113499.0,735814.0,508543.0,11091.0,1090780.0,21553.0
2021-10-28,United States,0.0,0.0,45113499.0,735814.0,508543.0,11091.0,1090780.0,21553.0
2021-10-29,United States,0.0,0.0,45113499.0,735814.0,508543.0,11091.0,1090780.0,21553.0
2021-10-30,United States,0.0,0.0,45113499.0,735814.0,508543.0,11091.0,1090780.0,21553.0
2021-10-31,United States,526186.0,8915.0,45639685.0,744729.0,526186.0,8915.0,1034729.0,20006.0
2021-11-01,United States,0.0,0.0,45639685.0,744729.0,526186.0,8915.0,1034729.0,20006.0
2021-11-02,United States,0.0,0.0,45639685.0,744729.0,526186.0,8915.0,1034729.0,20006.0
2021-11-03,United States,0.0,0.0,45639685.0,744729.0,526186.0,8915.0,1034729.0,20006.0
2021-11-04,United States,0.0,0.0,45639685.0,744729.0,526186.0,8915.0,1034729.0,20006.0
2021-11-05,United States,0.0,0.0,45639685.0,744729.0,526186.0,8915.0,1034729.0,20006.0
2021-11-06,United States,0.0,0.0,45639685.0,744729.0,526186.0,8915.0,1034729.0,20006.0
2021-11-07,United States,510211.0,7407.0,46149896.0,752136.0,510211.0,7407.0,1036397.0,16322.0
2021-11-08,United States,0.0,0.0,46149896.0,752136.0,510211.0,7407.0,1036397.0,16322.0
2021-11-09,United States,0.0,0.0,46149896.0,752136.0,510211.0,7407.0,1036397.0,16322.0
2021-11-10,United States,0.0,0.0,46149896.0,752136.0,510211.0,7407.0,1036397.0,16322.0
2021-11-11,United States,0.0,0.0,46149896.0,752136.0,510211.0,7407.0,1036397.0,16322.0
2021-11-12,United States,0.0,0.0,46149896.0,752136.0,510211.0,7407.0,1036397.0,16322.0
2021-11-13,United States,0.0,0.0,46149896.0,752136.0,510211.0,7407.0,1036397.0,16322.0
2021-11-14,United States,557180.0,7529.0,46707076.0,759665.0,557180.0,7529.0,1067391.0,14936.0
2021-11-15,United States,0.0,0.0,46707076.0,759665.0,557180.0,7529.0,1067391.0,14936.0
2021-11-16,United States,0.0,0.0,46707076.0,759665.0,557180.0,7529.0,1067391.0,14936.0
2021-11-17,United States,0.0,0.0,46707076.0,759665.0,557180.0,7529.0,1067391.0,14936.0
2021-11-18,United States,0.0,0.0,46707076.0,759665.0,557180.0,7529.0,1067391.0,14936.0
2021-11-19,United States,0.0,0.0,46707076.0,759665.0,557180.0,7529.0,1067391.0,14936.0
2021-11-20,United States,0.0,0.0,46707076.0,759665.0,557180.0,7529.0,1067391.0,14936.0
2021-11-21,United States,676876.0,10276.0,47383952.0,769941.0,676876.0,10276.0,1234056.0,17805.0
2021-11-22,United States,0.0,0.0,47383952.0,769941.0,676876.0,10276.0,1234056.0,17805.0
2021-11-23,United States,0.0,0.0,47383952.0,769941.0,676876.0,10276.0,1234056.0,17805.0
2021-11-24,United States,0.0,0.0,47383952.0,769941.0,676876.0,10276.0,1234056.0,17805.0
2021-11-25,United States,0.0,0.0,47383952.0,769941.0,676876.0,10276.0,1234056.0,17805.0
2021-11-26,United States,0.0,0.0,47383952.0,769941.0,676876.0,10276.0,1234056.0,17805.0
2021-11-27,United States,0.0,0.0,47383952.0,769941.0,676876.0,10276.0,1234056.0,17805.0
2021-11-28,United States,592394.0,5690.0,47976346.0,775631.0,592394.0,5690.0,1269270.0,15966.0
2021-11-29,United States,0.0,0.0,47976346.0,775631.0,592394.0,5690.0,1269270.0,15966.0
2021-11-30,United States,0.0,0.0,47976346.0,775631.0,592394.0,5690.0,1269270.0,15966.0
2021-12-01,United States,0.0,0.0,47976346.0,775631.0,592394.0,5690.0,1269270.0,15966.0
2021-12-02,United States,0.0,0.0,47976346.0,775631.0,592394.0,5690.0,1269270.0,15966.0
2021-12-03,United States,0.0,0.0,47976346.0,775631.0,592394.0,5690.0,1269270.0,15966.0
2021-12-04,United States,0.0,0.0,47976346.0,775631.0,592394.0,5690.0,1269270.0,15966.0
2021-12-05,United States,751017.0,8304.0,48727363.0,783935.0,751017.0,8304.0,1343411.0,13994.0
2021-12-06,United States,0.0,0.0,48727363.0,783935.0,751017.0,8304.0,1343411.0,13994.0
2021-12-07,United States,0.0,0.0,48727363.0,783935.0,751017.0,8304.0,1343411.0,13994.0
2021-12-08,United States,0.0,0.0,48727363.0,783935.0,751017.0,8304.0,1343411.0,13994.0
2021-12-09,United States,0.0,0.0,48727363.0,783935.0,751017.0,8304.0,1343411.0,13994.0
2021-12-10,United States,0.0,0.0,48727363.0,783935.0,751017.0,8304.0,1343411.0,13994.0
2021-12-11,United States,0.0,0.0,48727363.0,783935.0,751017.0,8304.0,1343411.0,13994.0
2021-12-12,United States,834969.0,8586.0,49562332.0,792521.0,834969.0,8586.0,1585986.0,16890.0
2021-12-13,United States,0.0,0.0,49562332.0,792521.0,834969.0,8586.0,1585986.0,16890.0
2021-12-14,United States,0.0,0.0,49562332.0,792521.0,834969.0,8586.0,1585986.0,16890.0
2021-12-15,United States,0.0,0.0,49562332.0,792521.0,834969.0,8586.0,1585986.0,16890.0
2021-12-16,United States,0.0,0.0,49562332.0,792521.0,834969.0,8586.0,1585986.0,16890.0
2021-12-17,United States,0.0,0.0,49562332.0,792521.0,834969.0,8586.0,1585986.0,16890.0
2021-12-18,United States,0.0,0.0,49562332.0,792521.0,834969.0,8586.0,1585986.0,16890.0
2021-12-19,United States,899109.0,9065.0,50461441.0,801586.0,899109.0,9065.0,1734078.0,17651.0
2021-12-20,United States,0.0,0.0,50461441.0,801586.0,899109.0,9065.0,1734078.0,17651.0
2021-12-21,United States,0.0,0.0,50461441.0,801586.0,899109.0,9065.0,1734078.0,17651.0
2021-12-22,United States,0.0,0.0,50461441.0,801586.0,899109.0,9065.0,1734078.0,17651.0
2021-12-23,United States,0.0,0.0,50461441.0,801586.0,899109.0,9065.0,1734078.0,17651.0
2021-12-24,United States,0.0,0.0,50461441.0,801586.0,899109.0,9065.0,1734078.0,17651.0
2021-12-25,United States,0.0,0.0,50461441.0,801586.0,899109.0,9065.0,1734078.0,17651.0
2021-12-26,United States,1417419.0,11001.0,51878860.0,812587.0,1417419.0,11001.0,2316528.0,20066.0
2021-12-27,United States,0.0,0.0,51878860.0,812587.0,1417419.0,11001.0,2316528.0,20066.0
2021-12-28,United States,0.0,0.0,51878860.0,812587.0,1417419.0,11001.0,2316528.0,20066.0
2021-12-29,United States,0.0,0.0,51878860.0,812587.0,1417419.0,11001.0,2316528.0,20066.0
2021-12-30,United States,0.0,0.0,51878860.0,812587.0,1417419.0,11001.0,2316528.0,20066.0
2021-12-31,United States,0.0,0.0,51878860.0,812587.0,1417419.0,11001.0,2316528.0,20066.0
2022-01-01,United States,0.0,0.0,51878860.0,812587.0,1417419.0,11001.0,2316528.0,20066.0
2022-01-02,United States,2712038.0,9146.0,54590898.0,821733.0,2712038.0,9146.0,4129457.0,20147.0
2022-01-03,United States,0.0,0.0,54590898.0,821733.0,2712038.0,9146.0,4129457.0,20147.0
2022-01-04,United States,0.0,0.0,54590898.0,821733.0,2712038.0,9146.0,4129457.0,20147.0
2022-01-05,United States,0.0,0.0,54590898.0,821733.0,2712038.0,9146.0,4129457.0,20147.0
2022-01-06,United States,0.0,0.0,54590898.0,821733.0,2712038.0,9146.0,4129457.0,20147.0
2022-01-07,United States,0.0,0.0,54590898.0,821733.0,2712038.0,9146.0,4129457.0,20147.0
2022-01-08,United States,0.0,0.0,54590898.0,821733.0,2712038.0,9146.0,4129457.0,20147.0
2022-01-09,United States,4682897.0,11716.0,59273795.0,833449.0,4682897.0,11716.0,7394935.0,20862.0
2022-01-10,United States,0.0,0.0,59273795.0,833449.0,4682897.0,11716.0,7394935.0,20862.0
2022-01-11,United States,0.0,0.0,59273795.0,833449.0,4682897.0,11716.0,7394935.0,20862.0
2022-01-12,United States,0.0,0.0,59273795.0,833449.0,4682897.0,11716.0,7394935.0,20862.0
2022-01-13,United States,0.0,0.0,59273795.0,833449.0,4682897.0,11716.0,7394935.0,20862.0
2022-01-14,United States,0.0,0.0,59273795.0,833449.0,4682897.0,11716.0,7394935.0,20862.0
2022-01-15,United States,0.0,0.0,59273795.0,833449.0,4682897.0,11716.0,7394935.0,20862.0
2022-01-16,United States,5650933.0,14380.0,64924728.0,847829.0,5650933.0,14380.0,10333830.0,26096.0
2022-01-17,United States,0.0,0.0,64924728.0,847829.0,5650933.0,14380.0,10333830.0,26096.0
2022-01-18,United States,0.0,0.0,64924728.0,847829.0,5650933.0,14380.0,10333830.0,26096.0
